1N7	40.9711331388889	-74.9975040555556
1O0	43.9041666666667	-124.114722222222
1O1	34.2375894444444	-98.7420091666667
1O2	38.9906111111111	-122.900722222222
1O3	38.2024416666667	-121.269141666667
1O4	35.7336666666667	-98.7305277777778
1O5	41.7299833333333	-122.544480555556
1O6	41.2629194444444	-122.2720375
1O8	34.458625	-99.1713333333333
1P1	43.7782541666667	-71.75385
1Q1	36.1623888888889	-119.050638888889
1Q2	40.6503055555556	-120.768508888889
1Q4	37.6777777777778	-121.301194444444
1Q5	39.4507222222222	-122.954611111111
1R1	31.6688154444444	-92.1575948055556
1R4	31.1263527777778	-92.5012888888889
1R7	31.6058333333333	-90.4093055555556
1R8	30.8703333333333	-87.8193333333333
1RL	48.9771388888889	-123.079222222222
1S1	48.9904722222222	-116.502055555556
1S2	48.2586125	-121.610203611111
1S3	46.2711507777778	-106.623902111111
1S4	36.1553611111111	-98.9336944444444
1S5	46.3270833333333	-119.970361111111
1S6	48.1906944444444	-116.909777777778
1S7	45.6717777777778	-116.305722222222
1S8	45.7225555555556	-120.176972222222
1S9	48.3140802777778	-117.743390277778
1T7	29.81175	-98.4260555555556
1T8	29.7391111111111	-98.4511280555556
1U0	42.9753333333333	-113.35075
1U1	46.1207508333333	-114.927333333333
1U2	43.8509444444444	-112.501361111111
1U3	43.2159444444445	-116.548361111111
1U4	44.978	-116.283916666667
1U6	42.2338888888889	-113.877638888889
1U7	42.24975	-111.341638888889
1U9	43.46625	-115.310027777778
1V0	36.8082902777778	-107.652613888889
1V2	42.0099944444444	-101.770063888889
1V6	38.4285602222222	-105.106854416667
1V8	37.7849166666667	-106.046916666667
1W1	45.6278294444445	-122.404311388889
1W3	39.60525	-78.7608888888889
1WF	40.0147638888889	-84.1980555555556
1X1	36.1059027777778	-100.025706666667
1Y3	40.7063888888889	-94.2202777777778
1Y5	43.0871958333333	-92.3432325
1Y9	42.9878888888889	-95.6644722222222
1Z1	36.2565	-113.230888888889
1Z9	60.8939077777778	-146.703691944444
20A	33.9712777777778	-86.3803888888889
20K	65.3547194444444	-149.761377777778
20M	33.1337222222222	-88.536
20N	41.98525	-73.9643333333333
20R	28.6975555555556	-99.8176666666667
20U	46.9251666666667	-103.982055555556
20V	40.0534444444445	-106.368972222222
21D	44.9974924722222	-92.8556813611111
21F	33.2278611111111	-98.1464444444445
21H	48.4831583333333	-122.684618055556
21M	45.4783055555556	-69.6193055555556
21N	40.9869444444445	-72.5191388888889
21W	47.0131388888889	-121.533666666667
22D	40.1306388888889	-80.0961388888889
22F	33.2291111111111	-100.569111111111
22I	39.328125	-82.4418216666667
22M	34.2755555555556	-89.0380277777778
22N	40.8095088888889	-75.7614963888889
22S	42.7179722222222	-120.562777777778
22T	42.0338486388889	-83.8783535277778
23D	48.5776013888889	-96.5412680555555
23M	32.0859545	-88.7390251944445
23N	40.7584313888889	-73.0537208333333
23R	29.1383888888889	-98.9418888888889
23S	47.1819444444444	-113.445222222222
23Y	45.2221825	-95.4011358333333
24A	35.3172110833333	-83.2097038055556
24C	42.9546583333333	-85.3456166666667
24F	32.7443055555556	-94.3046944444444
24J	30.3003888888889	-83.0243888888889
24K	44.9742222222222	-115.72975
24M	43.2447463888889	-85.7117088888889
24N	36.828535	-106.884191388889
24R	28.6855	-99.1890833333333
24S	42.1101944444444	-122.383111111111
25D	45.2474097222222	-92.9928541666667
25J	31.7018888888889	-84.8269722222222
25M	34.7227222222222	-89.0146944444444
25U	45.4278611111111	-116.693888888889
26A	33.2841972222222	-85.8089652777778
26N	39.2634791666667	-74.6074763888889
26R	29.0009989722222	-96.5819621388889
26U	42.0103055555556	-117.727138888889
26W	42.2097222222222	-84.2316666666667
27C	43.6300463055556	-85.2614893611111
27K	38.2344444444444	-84.4346944444444
27P	42.3299527777778	-93.1143138888889
27R	30.8622222222222	-100.610861111111
27W	47.8194136111111	-120.719894166667
28A	35.1209794444444	-80.5872894444444
28J	29.6583824722222	-81.6895030555556
28M	42.0251388888889	-70.8381111111111
28N	39.5395833333333	-74.9676666666667
28U	43.4248333333333	-117.345666666667
29A	61.6289027777778	-149.617840277778
29C	44.0467777777778	-82.9144166666667
29D	41.1460277777778	-80.16775
29F	34.3928333333333	-101.759916666667
29M	42.8907222222222	-83.9320419444445
29N	39.5240041666667	-75.0463427777778
29S	45.0499355555556	-110.746600833333
2A0	35.48625	-84.9310833333333
2A1	36.3496944444444	-84.9466388888889
2A2	35.6507190277778	-92.4038129444445
2A3	57.5350833333333	-153.976666666667
2A4	66.8874444444445	-151.494138888889
2A5	35.9117855555556	-79.6176455555556
2A6	34.5824444444444	-91.1652222222222
2A7	39.9597861111111	-83.0440736111111
2A8	34.2171416666667	-87.1581583333333
2A9	63.0305833333333	-163.532638888889
2AK	61.3591305555556	-155.440386111111
2B1	41.6852777777778	-70.40225
2B2	42.7953611111111	-70.8394444444444
2B3	43.3871920833333	-72.1876443055556
2B6	39.4375619444444	-83.7082561111111
2B7	44.7685277777778	-69.3744166666667
2B9	43.8837222222222	-72.2520833333333
2C5	42.2529847222222	-85.8516541666667
2C6	40.774	-90.0744166666667
2C7	64.3710833333333	-161.223972222222
2C8	48.7837222222222	-97.6319722222222
2C9	41.6222222222222	-83.553375
2D1	40.96997075	-81.0986669722222
2D3	61.6277194444444	-149.239069444444
2D5	46.1732961111111	-98.0800386111111
2D6	40.1070141666667	-80.9753733333333
2D7	40.6463513888889	-81.5559
2F0	30.9062222222222	-101.889805555556
2F1	35.2346111111111	-100.185305555556
2F4	33.181	-101.819388888889
2F5	32.7563055555556	-101.920222222222
2F6	36.3551475833333	-96.0107275277778
2F7	33.2928611111111	-95.8964166666667
2G1	41.6670435	-81.1971833611111
2G2	40.3606111111111	-80.7016944444444
2G4	39.5808055555556	-79.3359444444444
2G5	30.5893547222222	-98.3703036111111
2G6	37.3205555555556	-77.3458333333333
2G8	44.3935819444444	-71.1980888888889
2G9	40.0385031388889	-79.0152964166667
2GC	34.8936916666667	-78.8435305555556
2H0	39.4106023888889	-88.8454246111111
2H2	36.9623055555556	-93.6953333333333
2H4	42.3654006944444	-85.5558381944445
2H5	29.4991666666667	-95.8983888888889
2H9	48.6668625	-99.8531611111111
2I0	37.3559305555556	-87.3982222222222
2I3	37.6098055555556	-86.5071666666667
2IS	26.7351666666667	-81.0510555555556
2J0	29.9894555555556	-84.3953916666667
2J3	32.9859444444444	-82.3848055555556
2J5	32.8930277777778	-81.9652222222222
2J8	29.2500277777778	-81.4593333333333
2J9	30.5978708333333	-84.557425
2K0	40.0052777777778	-88.5585833333333
2K1	36.6625302777778	-97.8086661111111
2K4	34.8926111111111	-99.5282222222222
2K5	63.3789847222222	-153.284215277778
2K6	37.3809166666667	-96.2711111111111
2K7	37.4353644444444	-95.6461188888889
2K8	37.2753666666667	-97.75875
2K9	35.8328611111111	-95.6674166666667
2KL	30.5992222222222	-98.4092222222222
2L0	31.3421916666667	-92.4435777777778
2L1	47.9067138888889	-97.6409722222222
2M0	37.1151321666667	-87.8570821666667
2M1	39.0196388888889	-94.0865
2M2	35.2343055555556	-87.2579444444444
2M4	32.3549444444444	-89.4881666666667
2M5	37.6500397222222	-93.7585425
2M7	45.5319444444444	-84.3080555555556
2M8	35.2784797222222	-89.9329968055556
2MO	37.0683902777778	-93.8849302777778
2N2	43.5920180555556	-71.7514680555555
2N5	40.0495097222222	-76.97715
2N6	40.0270833333333	-74.6908888888889
2N7	40.8500997222222	-74.0329177777778
2O1	39.9439166666667	-120.945388888889
2O3	38.5800277777778	-122.435472222222
2O6	37.1132777777778	-120.247
2O7	36.8163723888889	-118.204932555556
2O8	35.5072222222222	-98.3425555555555
2OK	61.2127027777778	-149.826583333333
2P2	45.3882545833333	-86.9240402777778
2P7	40.0568630833333	-80.9631879444444
2Q9	37.6096536111111	-118.006488888889
2R0	31.6435538888889	-88.635095
2R1	29.8990694444444	-91.666
2R2	39.7467777777778	-86.4751666666667
2R3	60.7044361111111	-151.311402777778
2R4	30.6376208333333	-86.9936527777778
2R5	30.5019166666667	-88.2751111111111
2R6	30.9567472222222	-92.2340997222222
2R7	30.8194444444444	-90.1125277777778
2R9	28.8249856944444	-97.8655683333333
2RR	27.7793333333333	-81.2039166666667
2S0	48.3505852777778	-120.093950833333
2S1	47.4585886111111	-122.476971944444
2S2	43.1275277777778	-121.808722222222
2S4	46.9658152222222	-119.066331722222
2S5	47.6560044444444	-120.056462777778
2S6	45.2956733333333	-122.955378333333
2S7	42.5793184444444	-121.879014166667
2S8	47.7533888888889	-118.743916666667
2S9	46.6976205555556	-123.823383055556
2T1	34.1851363888889	-102.641098055556
2T2	39.0144444444444	-88.5392777777778
2T7	42.0192333333333	-83.84865
2TX	30.9207347222222	-97.5405041666667
2U0	43.4983611111111	-115.546972222222
2U4	43.1895	-112.531805555556
2U5	45.9895	-114.841277777778
2U7	44.2085555555556	-114.934527777778
2U8	44.7233055555556	-115.003972222222
2V5	40.1003888888889	-102.241166666667
2V6	40.1057104722222	-102.714437694444
2VA	43.4495958333333	-96.4025458333333
2W1	47.1775811111111	-120.852660833333
2W2	39.4670277777778	-77.0174444444445
2W3	46.8716666666667	-122.257222222222
2W5	38.5970486111111	-77.0724583333333
2W6	38.3153611111111	-76.5501111111111
2X2	61.7434444444444	-150.059694444444
2Y0	43.0784722222222	-95.6144166666667
2Y1	42.3175138888889	-93.4151625
2Y3	59.5776944444445	-139.749944444444
2Y4	42.3878222222222	-94.6189027777778
2Z2	65.1759113888889	-150.220538611111
2Z3	64.0421111111111	-148.863138888889
2Z5	64.8328994444444	-147.848258333333
2Z6	57.5321544444445	-135.213451111111
30F	33.1313888888889	-97.0141944444444
30K	37.9068611111111	-100.531416666667
30M	34.6590833333333	-90.3762222222222
30W	44.9519330555556	-87.8084366666667
31D	40.3334025	-79.7792122222222
31E	39.6654541666667	-74.3080444444445
32A	35.0869444444444	-93.4275277777778
32S	46.5251111111111	-114.052805555556
33A	35.1573333333333	-82.12375
33C	43.0822416666667	-86.0947722222222
33J	31.052625	-85.8689444444444
33K	37.9089944444444	-99.4031055555556
33M	34.1678611111111	-89.6848888888889
33N	39.2186986111111	-75.6004636111111
33R	31.0843333333333	-95.1641111111111
33S	47.1234527777778	-118.389327777778
33U	40.9178125	-109.390660694444
33V	40.7503888888889	-106.271527777778
34G	41.975045	-83.9252191666667
34M	36.4860555555556	-90.0156944444445
34R	29.3899583333333	-96.9560597222222
34U	44.8388911111111	-85.4311813888889
35A	34.6869527777778	-81.6411666666667
35C	43.1283613888889	-85.5053072222222
35D	42.5304365277778	-85.823779
35M	30.3886111111111	-89.1652777777778
35S	45.5892041666667	-120.673984722222
36H	55.2333391666667	-160.552026388889
36K	37.9694444444444	-101.255583333333
36S	41.7906794444444	-123.388944444444
37F	33.4687222222222	-99.5862222222222
37K	33.9259722222222	-97.2963611111111
37M	36.0419974166667	-90.1491343888889
37N	47.4827277777778	-101.408148611111
37S	48.0048333333333	-106.477888888889
37T	36.1645277777778	-92.1444722222222
37V	40.3415833333333	-99.9078055555556
38C	43.5984722222222	-85.4924722222222
38D	40.9480833333333	-80.8620833333333
38I	40.0911694444445	-83.6893722222222
38K	39.061955	-98.5253441666667
38N	39.3036666666667	-75.5838055555556
38S	46.3878333333333	-112.764944444444
38U	38.3626944444444	-111.59575
38W	48.9558961111111	-122.458118333333
39B	46.2024722222222	-69.2403888888889
39G	43.0300275	-82.6693686111111
39K	38.6917222222222	-95.6901666666667
39N	40.3990833333333	-74.659
39P	46.5503608333333	-122.266625833333
39R	29.5376111111111	-95.4236388888889
39T	43.0647527777778	-84.4891516666667
39Z	43.1050186111111	-86.1236625
3A0	31.6893238888889	-87.7613875
3A2	36.4088964166667	-83.5571855555556
3A3	61.6134611111111	-149.665569444444
3A4	35.9419444444444	-79.6855
3A7	32.8204166666667	-87.8650833333333
3A9	44.3938291666667	-97.1229476944444
3AK	59.1643333333333	-138.488805555556
3AU	37.6716388888889	-97.0778611111111
3B0	42.1011111111111	-72.0388333333333
3B1	45.4628333333333	-69.55165
3B3	42.4259166666667	-71.7928611111111
3B4	43.1431343055556	-70.7734361111111
3B5	44.1889444444444	-70.2328611111111
3B8	47.0703888888889	-122.371083333333
3C1	41.6569930555556	-86.0347238888889
3C3	61.1330611111111	-149.9419
3CK	42.20680925	-88.3229970555555
3CM	43.5469444444444	-83.8954722222222
3CU	46.1951269166667	-91.2482443888889
3D1	45.2143888888889	-88.0737777777778
3D2	45.1357074722222	-87.1881280833333
3D8	41.336	-83.7231944444445
3DA	43.0525024166667	-83.8048997777778
3DW	37.2227055555556	-93.2483486111111
3EV	38.0116666666667	-87.5947222222222
3EX	39.3372777777778	-94.1974166666667
3F2	32.4150277777778	-98.9968333333333
3F3	32.0727777777778	-93.7656111111111
3F4	32.8613333333333	-94.0101536111111
3F5	42.9107222222222	-84.675
3F6	34.0276330555556	-100.2820025
3F7	35.8070166666667	-96.42195
3F9	32.6766749722222	-95.5109581111111
3FK	39.4264388888889	-86.0583219444444
3FU	45.0306736111111	-99.1128722222222
3G2	48.2940833333333	-95.6259722222222
3G3	41.0031572222222	-81.7564400555556
3G4	40.9029722222222	-82.2556388888889
3G6	40.906	-81.0000277777778
3G8	41.4397777777778	-90.1100555555555
3G9	40.8525644444445	-79.9747797222222
3GM	43.0340555555556	-86.1981666666667
3GV	39.0146411944444	-94.2148584444444
3H3	61.5976111111111	-149.316361111111
3H4	47.3594077777778	-97.0604163888889
